"","N","L","a","p","S","d","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","diam","cl","mu","te","si","apl"
"1250",13,17,2.38974234209041,0.164079197726652,0.793730055158425,0.108974358974359,6,15,3,4,0,0,2,0,3,0,0,0,0,7,0.230769230769231,2,0.253142467920981,1.54942509236249,3.17886178861789
"1251",14,14,1.90546660985915,0.765763173908239,0.509137344082687,0.0769230769230769,0,11,1,0,0,0,0,0,0,0,0,0,0,13,0,2,0.0279459688306611,0,4.95652173913043
"1252",4,3,NA,1,0.693147180559945,0.25,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1.66666666666667
"1253",7,6,2.45514222391639,0.819861407986192,0.598269588585257,0.142857142857143,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2.66666666666667
"1254",7,6,2.45514222391639,0.819861407986192,0.598269588585257,0.142857142857143,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2.66666666666667
"1255",6,5,2.92359338785195,0.819861407986192,0.636514168294813,0.166666666666667,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2.33333333333333
"1256",11,12,1.81151596050004,0.985476960134988,0.759547391474863,0.109090909090909,1,11,2,1,0,0,2,0,0,0,0,0,0,7,0,2,0.127785369293597,1.01750679058642,3.07142857142857
"1257",14,15,1.72790976958451,0.979301836869231,0.655975732336547,0.0824175824175824,3,17,0,3,0,0,0,0,1,0,0,0,0,9,0.115384615384615,0,0.0979250424610478,1.09036427354576,3.96062992125984
"1258",2,1,Inf,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,1
"1259",3,2,2.92359338785195,0.819861407986192,0.636514168294813,0.333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1.33333333333333
"1260",4,5,NA,1,1.38629436111989,0.416666666666667,0,0,0,0,0,0,1,1,0,0,0,0,0,4,0,4,0.25,0.808444231102072,1.55555555555556
"1261",13,12,1.78212924208796,0.819861407986192,0.429323021930616,0.0769230769230769,0,11,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,4.66666666666667
"1262",10,10,2.08202128066672,0.765763173908239,0.639031859650177,0.111111111111111,1,7,0,0,0,0,0,0,1,0,0,0,0,9,0.272727272727273,0,0.076420450650862,0,3.54166666666667
"1263",7,6,2.45514222391639,0.819861407986192,0.598269588585257,0.142857142857143,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2.66666666666667
"1264",4,3,NA,1,0.693147180559945,0.25,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1.66666666666667
"1265",6,9,2.62303192100008,0.765763173908239,0.867563228481461,0.3,0,0,4,0,0,0,0,6,0,0,0,0,0,6,0,8,0.38698801581456,1.5609793395343,1.64
"1266",13,15,1.7510684515645,0.98111537290649,0.687092027379972,0.0961538461538461,1,9,4,1,0,0,4,1,1,0,0,0,0,8,0.130434782608696,4,0.147561218004192,1.28712871287129,3.32954545454545
"1267",7,7,2.08202128066672,0.867478102752939,0.955699891112534,0.166666666666667,1,5,0,1,0,0,0,0,1,0,0,0,0,4,0.3,0,0.142857142857143,0.548387096774194,2.20833333333333
"1268",8,7,2.21365230216912,0.819861407986192,0.562335144618808,0.125,0,6,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3
"1269",6,5,2.92359338785195,0.819861407986192,0.636514168294813,0.166666666666667,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2.33333333333333
"1270",4,3,NA,1,0.693147180559945,0.25,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1.66666666666667
"1271",14,13,1.74414750206833,0.819861407986192,0.410116318288409,0.0714285714285714,0,12,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,5
"1272",2,1,Inf,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,1
"1273",4,3,NA,1,0.693147180559945,0.25,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1.66666666666667
"1274",10,10,3.04803825991038,0.765763173908239,0.950270539233235,0.111111111111111,1,7,0,1,0,0,0,0,1,0,0,0,0,9,0.25,0,0.0970950594454669,0.517241379310345,3.29166666666667
"1275",5,4,4.28840461650191,0.819861407986192,0.673011667009257,0.2,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2
"1276",1,0,Inf,1,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA
"1277",5,5,3.04803825991038,0.765763173908239,0.950270539233235,0.25,1,2,0,0,0,0,0,0,1,0,0,0,0,4,0.5,0,0.2,0,1.92307692307692
"1278",2,1,Inf,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,1
"1279",15,14,1.71232598710854,0.819861407986192,0.392674467227552,0.0666666666666667,0,13,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,5.33333333333333
"1280",9,11,2.15627127033194,0.765763173908239,0.683738905848754,0.152777777777778,3,9,3,1,0,0,2,0,1,0,0,0,0,5,0.142857142857143,2,0.211737673581063,1.05664166714744,2.57894736842105
"1281",17,20,1.83085608940492,0.765763173908239,0.443757284260148,0.0735294117647059,1,21,3,3,0,0,3,0,0,0,0,0,0,13,0,2,0.115488303588416,1.46020761245675,5.59558823529412
"1282",28,28,1.90546660985915,0.765763173908239,0.509137344082687,0.037037037037037,1,25,0,1,0,0,0,0,1,0,0,0,0,27,0.1,0,0.0308257345916654,0.410757946210269,9.34120734908137
"1283",4,3,NA,1,0.693147180559945,0.25,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1.66666666666667
"1284",3,3,Inf,1,0,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,1.5
"1285",17,18,1.67522866412593,0.974908972157519,0.578325286660127,0.0661764705882353,1,17,2,1,0,0,2,0,0,0,0,0,0,13,0,2,0.0811049113815397,0.9528643605526,4.81456953642384
"1286",12,16,1.97716258428232,0.765763173908239,0.566085738959629,0.121212121212121,1,8,8,0,0,0,4,6,0,0,0,0,0,7,0,8,0.191658032597324,1.62096867001571,2.74468085106383
"1287",21,20,1.59225256102236,0.819861407986192,0.314492201281411,0.0476190476190476,0,19,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,7.33333333333333
"1288",6,8,2.62303192100008,0.765763173908239,0.867563228481461,0.266666666666667,1,1,4,0,0,0,2,1,1,0,0,0,0,3,0.25,4,0.320321349147894,0.971428629474257,1.88
"1289",10,10,2.08202128066672,0.765763173908239,0.639031859650177,0.111111111111111,1,10,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0.0991076059838222,0,3.54545454545455
"1290",5,4,4.28840461650191,0.819861407986192,0.673011667009257,0.2,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2
"1291",6,6,2.62303192100008,0.765763173908239,0.867563228481461,0.2,1,3,0,0,0,0,0,0,1,0,0,0,0,5,0.428571428571429,0,0.161825099075778,0,2.22222222222222
"1292",10,11,2.6444746955832,0.164079197726652,0.940447988655326,0.122222222222222,0,6,1,0,0,0,0,1,0,0,0,0,0,10,0,4,0.126746284128427,0.189655172413793,3.52083333333333
"1293",12,12,1.77844657658769,0.983159557242309,0.721463686692511,0.0909090909090909,1,10,0,1,0,0,0,0,1,0,0,0,0,9,0.2,0,0.0636837088757184,0.45679012345679,3.81159420289855
"1294",15,17,1.87721030181538,0.765763173908239,0.485094091302212,0.080952380952381,3,15,3,1,0,0,2,0,1,0,0,0,0,11,0.111111111111111,2,0.0989221137896459,1.04863680603268,5.19672131147541
"1295",3,2,2.92359338785195,0.819861407986192,0.636514168294813,0.333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1.33333333333333
"1296",15,16,1.71232598710854,0.819861407986192,0.392674467227552,0.0761904761904762,0,14,1,1,0,0,0,0,0,0,0,0,0,14,0,2,0.0247488217760584,0.507352941176471,5.09090909090909
"1297",24,26,1.73890488020406,0.965060018264386,0.731515108414523,0.0471014492753623,4,32,0,4,0,0,0,0,0,0,0,0,0,14,0,0,0.0917272114612206,1.37838079758222,5.398753894081
"1298",10,12,1.85257715880239,0.98811118727985,0.801818552543337,0.133333333333333,1,6,4,1,0,0,4,1,1,0,0,0,0,6,0.15,4,0.192192809488736,1.32307692307692,2.56363636363636
"1299",10,9,1.96179669392598,0.819861407986192,0.500402423538188,0.1,0,8,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3.66666666666667
"1300",1,0,Inf,1,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA
"1301",8,10,2.25574890974031,0.765763173908239,0.735621939758795,0.178571428571429,1,6,4,0,0,0,2,1,0,0,0,0,0,5,0,4,0.230296374147139,0.994486274962294,2.3953488372093
"1302",16,21,1.86747209818181,0.835743909418157,0.98689944883853,0.0875,2,13,7,1,0,0,4,3,0,0,0,0,0,14,0,8,0.176912106339137,2.09691629955947,4.75829383886256
"1303",11,10,1.88647920392335,0.819861407986192,0.474139313057837,0.0909090909090909,0,9,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,4
"1304",8,7,2.21365230216912,0.819861407986192,0.562335144618808,0.125,0,6,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3
"1305",17,19,1.67522866412593,0.974908972157519,0.578325286660127,0.0698529411764706,3,16,3,3,0,0,3,0,2,0,0,0,0,12,0.176470588235294,2,0.0838591293539379,1.05952380952381,4.68211920529801
"1306",19,31,1.88304920279085,0.763271206330959,1.27900751927456,0.0906432748538012,12,49,2,15,2,0,1,0,2,1,0,0,0,7,0.159574468085106,2,0.558395962885475,2.6196563553319,3.07251908396947
"1307",11,14,2.02401912995519,0.765763173908239,0.600166073159646,0.127272727272727,1,8,6,0,0,0,3,3,0,0,0,0,0,7,0,6,0.186039940424638,1.36170212765957,2.92771084337349
"1308",15,24,2.21365230216912,0.819861407986192,1.16999299696686,0.114285714285714,9,20,16,6,1,0,12,3,3,1,1,0,0,6,0.214285714285714,8,0.320106174530618,2.519185080808,2.5672514619883
"1309",14,19,2.06818624222507,0.91347551349969,0.895332665968091,0.104395604395604,3,12,9,2,0,0,5,3,1,1,0,0,0,8,0.15,6,0.194708764620061,1.80507275052404,3.13970588235294
"1310",9,9,2.15627127033194,0.765763173908239,0.683738905848754,0.125,1,9,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0.106048222547218,0,3.43137254901961
"1311",13,14,1.93832288070455,0.765763173908239,0.535961049709069,0.0897435897435897,3,14,0,1,0,0,0,0,1,0,0,0,0,10,0.142857142857143,0,0.112242147463634,0.580357142857143,3.86868686868687
"1312",33,49,1.88140941919329,0.418176179478782,1.15997252627532,0.0464015151515152,9,48,12,9,0,0,8,0,3,1,1,1,0,14,0.173076923076923,8,0.34423586526296,3.24012094783288,5.48394004282655
"1313",7,6,2.45514222391639,0.819861407986192,0.598269588585257,0.142857142857143,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2.66666666666667
"1314",15,20,1.82844657941282,0.819861407986192,1.08057384836485,0.0952380952380952,5,26,2,3,1,0,2,0,0,0,0,0,0,9,0.0731707317073171,2,0.241701450987916,1.82748624272388,3.64327485380117
"1315",10,14,2.08202128066672,0.765763173908239,0.639031859650177,0.155555555555556,1,3,8,0,0,0,4,6,1,0,0,0,0,5,0.12,8,0.241938194564637,1.61923932932934,2.24242424242424
"1316",9,13,2.15627127033194,0.765763173908239,0.683738905848754,0.180555555555556,1,2,8,0,0,0,4,6,1,0,0,0,0,4,0.125,8,0.277777777777778,1.65349424938949,2.05263157894737
"1317",1,0,Inf,1,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA
"1318",3,2,2.92359338785195,0.819861407986192,0.636514168294813,0.333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1.33333333333333
"1319",16,15,1.68519778982633,0.819861407986192,0.376770161256437,0.0625,0,14,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,5.66666666666667
"1320",7,10,2.39800360275913,0.765763173908239,0.796311640173813,0.238095238095238,1,1,6,0,0,0,3,3,1,0,0,0,0,3,0.176470588235294,6,0.321661309626832,1.34883720930233,1.91666666666667
"1321",12,13,1.77844657658769,0.983159557242309,0.721463686692511,0.0984848484848485,3,12,0,3,0,0,0,0,2,0,0,0,0,7,0.25,0,0.13208020839343,1.02662343796711,3.15789473684211
"1322",7,7,Inf,1,0,0.166666666666667,0,7,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3.5
"1323",9,9,2.15627127033194,0.765763173908239,0.683738905848754,0.125,1,9,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0.0901420138287925,0,3.70175438596491
"1324",9,8,2.06431413353057,0.819861407986192,0.529706199057654,0.111111111111111,0,7,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3.33333333333333
"1325",7,6,2.45514222391639,0.819861407986192,0.598269588585257,0.142857142857143,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2.66666666666667
"1326",3,2,2.92359338785195,0.819861407986192,0.636514168294813,0.333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1.33333333333333
"1327",8,7,2.21365230216912,0.819861407986192,0.562335144618808,0.125,0,6,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3
"1328",4,3,NA,1,0.693147180559945,0.25,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1.66666666666667
"1329",19,24,1.87721030181538,0.989118625891992,0.82465932376647,0.0701754385964912,3,27,2,3,0,0,2,0,0,0,0,0,0,12,0,2,0.221773353987839,1.85286900965734,5.11111111111111
"1330",5,5,2.62303192100008,0.410824527408434,1.05492016798614,0.25,0,2,1,0,0,0,1,0,0,0,0,0,0,3,0,2,0.183659166810898,0.4375,1.72727272727273
"1331",10,9,1.96179669392598,0.819861407986192,0.500402423538188,0.1,0,8,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3.66666666666667
"1332",13,17,2.38974234209041,0.164079197726652,0.793730055158425,0.108974358974359,4,21,0,6,1,0,0,0,2,0,0,0,0,9,0.225,0,0.251884818160921,1.74556213017751,3.74358974358974
"1333",5,5,3.04803825991038,0.765763173908239,0.950270539233235,0.25,1,2,0,0,0,0,0,0,1,0,0,0,0,4,0.5,0,0.2,0,1.92307692307692
"1334",10,10,1.85257715880239,0.98811118727985,0.801818552543337,0.111111111111111,0,7,1,0,0,0,1,0,0,0,0,0,0,8,0,2,0.0811278124459133,0.517857142857143,3.28260869565217
"1335",17,25,2.10744472677672,0.819861407986192,1.28487876782417,0.0919117647058824,2,15,2,1,0,1,3,7,1,0,0,0,0,10,0.166666666666667,10,0.359710883065821,2.22418960062559,4.13656387665198
"1336",13,12,1.78212924208796,0.819861407986192,0.429323021930616,0.0769230769230769,0,11,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,4.66666666666667
"1337",11,13,2.02401912995519,0.765763173908239,0.600166073159646,0.118181818181818,6,15,0,3,0,0,0,0,2,0,0,0,0,6,0.2,0,0.179177326768606,1.09598470794548,2.86746987951807
"1338",12,15,3.00374311234578,0.0265997045069352,1.09861228866811,0.113636363636364,2,12,3,1,1,0,3,0,0,0,0,0,0,12,0.125,2,0.14349400790728,1.68108994361444,3.90082644628099
"1339",4,4,4.24606384200017,0.765763173908239,1.03972077083992,0.333333333333333,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,2,0.229573958513622,0,1.57142857142857
"1340",3,2,2.92359338785195,0.819861407986192,0.636514168294813,0.333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1.33333333333333
"1341",9,9,2.15627127033194,0.765763173908239,0.683738905848754,0.125,1,9,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0.0603960492443996,0,4.0625
"1342",11,13,2.53887471028156,0.164079197726652,0.885574151576672,0.118181818181818,0,8,3,0,0,0,1,1,0,0,0,0,0,8,0,4,0.208678349476211,0.777777777777778,3.27142857142857
"1343",4,3,NA,1,0.693147180559945,0.25,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1.66666666666667
"1344",6,7,2.62303192100008,0.765763173908239,0.867563228481461,0.233333333333333,0,2,2,0,0,0,0,1,0,0,0,0,0,4,0,4,0.228491765742445,0.416666666666667,2
"1345",12,11,1.82844657941282,0.819861407986192,0.450561208866305,0.0833333333333333,0,10,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,4.33333333333333
"1346",6,5,2.92359338785195,0.819861407986192,0.636514168294813,0.166666666666667,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2.33333333333333
"1347",16,26,1.82844657941282,0.819861407986192,1.24682964154851,0.108333333333333,6,16,21,1,1,0,13,10,1,1,0,0,0,6,0.118421052631579,10,0.27783932483091,2.95405597940653,2.65333333333333
"1348",6,8,3.91276552520588,0.164079197726652,1.242453324894,0.266666666666667,1,1,3,0,0,0,2,0,1,0,0,0,0,5,0.3,4,0.348813114890339,1.10836774230769,2.04
"1349",8,7,2.21365230216912,0.819861407986192,0.562335144618808,0.125,0,6,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3
"1350",3,3,NA,1,1.09861228866811,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,2,0.333333333333333,0,1.25
"1351",6,8,3.91276552520588,0.164079197726652,1.242453324894,0.266666666666667,0,3,3,0,0,0,1,1,0,0,0,0,0,4,0,4,0.373976031629121,0.870967741935484,2.04
"1352",20,22,1.92332482616894,0.91347551349969,0.708346577706171,0.0578947368421053,2,19,1,1,0,0,1,0,1,0,0,0,0,18,0.111111111111111,2,0.0540202629292246,1.02887139107612,8.30747922437673
"1353",17,20,2.21255418140784,0.164079197726652,0.659872013784827,0.0735294117647059,3,19,4,1,0,0,3,0,0,0,0,0,0,10,0,4,0.126019211717311,1.46798171047494,4.52336448598131
"1354",20,23,1.77844657658769,0.765763173908239,0.394397691447443,0.0605263157894737,6,26,4,3,0,0,3,0,1,0,0,0,0,13,0.0666666666666667,2,0.0946883336900725,1.28627450980392,4.83404255319149
"1355",9,11,2.15627127033194,0.765763173908239,0.683738905848754,0.152777777777778,1,4,4,0,0,0,2,1,1,0,0,0,0,6,0.2,4,0.194444444444444,0.89334250040647,2.54347826086957
"1356",16,23,3.14473801303898,0.00396965912979632,1.1240357221909,0.0958333333333333,4,18,12,1,0,0,9,3,0,0,0,0,0,8,0,8,0.248391313450769,2.44074046954245,3.28436018957346
"1357",8,7,2.21365230216912,0.819861407986192,0.562335144618808,0.125,0,6,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3
"1358",7,6,2.45514222391639,0.819861407986192,0.598269588585257,0.142857142857143,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2.66666666666667
"1359",3,2,2.92359338785195,0.819861407986192,0.636514168294813,0.333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1.33333333333333
"1360",3,2,2.92359338785195,0.819861407986192,0.636514168294813,0.333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1.33333333333333
"1361",14,14,1.72790976958451,0.979301836869231,0.655975732336547,0.0769230769230769,1,15,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0.0714285714285714,0.555555555555556,4.55357142857143
"1362",6,5,2.92359338785195,0.819861407986192,0.636514168294813,0.166666666666667,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2.33333333333333
"1363",6,5,2.92359338785195,0.819861407986192,0.636514168294813,0.166666666666667,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2.33333333333333
"1364",1,0,Inf,1,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA
"1365",3,2,2.92359338785195,0.819861407986192,0.636514168294813,0.333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1.33333333333333
"1366",8,8,2.25574890974031,0.765763173908239,0.735621939758795,0.142857142857143,1,8,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0.123153517004281,0,3
"1367",14,15,2.39800360275913,0.765763173908239,0.796311640173813,0.0824175824175824,1,14,1,1,0,0,1,0,0,0,0,0,0,11,0,2,0.141419196903654,0.828358208955224,4.58333333333333
"1368",4,5,4.24606384200017,0.765763173908239,1.03972077083992,0.416666666666667,0,0,2,0,0,0,0,1,0,0,0,0,0,3,0,4,0.396240625180289,0.500751923409764,1.44444444444444
"1369",5,4,4.28840461650191,0.819861407986192,0.673011667009257,0.2,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2
"1370",3,2,2.92359338785195,0.819861407986192,0.636514168294813,0.333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1.33333333333333
"1371",3,2,2.92359338785195,0.819861407986192,0.636514168294813,0.333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1.33333333333333
"1372",10,9,1.96179669392598,0.819861407986192,0.500402423538188,0.1,0,8,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3.66666666666667
"1373",1,0,Inf,1,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA
"1374",4,3,NA,1,0.693147180559945,0.25,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1.66666666666667
"1375",10,9,1.96179669392598,0.819861407986192,0.500402423538188,0.1,0,8,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3.66666666666667
"1376",8,10,1.97716258428232,0.94754295728727,0.900256051268537,0.178571428571429,1,5,1,0,0,0,2,0,1,0,0,0,0,6,0.25,2,0.20929983662822,0.775510204081633,2.60975609756098
"1377",8,7,2.21365230216912,0.819861407986192,0.562335144618808,0.125,0,6,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3
"1378",5,4,4.28840461650191,0.819861407986192,0.673011667009257,0.2,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2
"1379",8,11,2.25574890974031,0.765763173908239,0.735621939758795,0.196428571428571,1,5,6,0,0,0,3,3,0,0,0,0,0,4,0,6,0.266010659861424,1.36842105263158,2.28571428571429
"1380",14,14,1.72790976958451,0.979301836869231,0.655975732336547,0.0769230769230769,1,15,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0.0707911471313016,0.608695652173913,4.00990099009901
"1381",3,2,2.92359338785195,0.819861407986192,0.636514168294813,0.333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1.33333333333333
"1382",4,4,4.24606384200017,0.765763173908239,1.03972077083992,0.333333333333333,1,1,0,0,0,0,0,0,1,0,0,0,0,3,0.6,0,0.229573958513622,0,1.66666666666667
"1383",2,2,Inf,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA,2,0,0,1
"1384",4,3,NA,1,0.693147180559945,0.25,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1.66666666666667
"1385",10,9,1.96179669392598,0.819861407986192,0.500402423538188,0.1,0,8,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3.66666666666667
"1386",7,9,2.39800360275913,0.765763173908239,0.796311640173813,0.214285714285714,1,2,4,0,0,0,2,1,1,0,0,0,0,4,0.230769230769231,4,0.274042262007784,0.959319408331226,2.03225806451613
"1387",9,14,3.58889556066505,0.0265997045069352,1.30309240376172,0.194444444444444,3,9,3,3,0,0,5,0,2,0,0,1,0,5,0.28125,4,0.423703625942375,1.82245342489463,2.34375
"1388",5,5,2.62303192100008,0.410824527408434,1.05492016798614,0.25,0,1,1,0,0,0,1,0,0,0,0,0,0,5,0,2,0.183659166810898,0.3125,1.90909090909091
"1389",11,14,2.02401912995519,0.765763173908239,0.600166073159646,0.127272727272727,3,7,6,1,0,0,4,1,2,0,0,0,0,6,0.214285714285714,4,0.192902554080669,1.33333333333333,2.65789473684211
"1390",10,14,1.60682615108456,0.819861407986192,0.325082973391448,0.155555555555556,1,7,6,1,0,0,6,3,1,0,0,0,0,6,0.111111111111111,6,0.20588138903312,1.71822679021665,2.83333333333333
"1391",7,9,2.08202128066672,0.867478102752939,0.955699891112534,0.214285714285714,0,2,3,0,0,0,3,3,0,0,0,0,0,3,0,6,0.27456115641248,1.23529411764706,1.81481481481481
"1392",1,0,Inf,1,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA
"1393",5,7,3.04803825991038,0.765763173908239,0.950270539233235,0.35,0,2,2,0,0,0,1,1,0,0,0,0,0,4,0,4,0.3,0.88,2
"1394",10,10,1.85257715880239,0.98811118727985,0.801818552543337,0.111111111111111,1,11,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0.1,0.538461538461538,3.25454545454545
"1395",1,0,Inf,1,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA
"1396",2,1,Inf,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,1
"1397",3,2,2.92359338785195,0.819861407986192,0.636514168294813,0.333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1.33333333333333
"1398",8,7,2.21365230216912,0.819861407986192,0.562335144618808,0.125,0,6,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3
"1399",5,4,4.28840461650191,0.819861407986192,0.673011667009257,0.2,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2
"1400",2,1,Inf,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,1
"1401",12,13,2.45638276260294,0.164079197726652,0.836988216785836,0.0984848484848485,1,12,1,1,0,0,0,0,0,0,0,0,0,9,0,2,0.113149401748,0.59,3.88636363636364
"1402",8,9,2.25574890974031,0.765763173908239,0.735621939758795,0.160714285714286,0,4,2,0,0,0,0,1,0,0,0,0,0,6,0,4,0.143604356785115,0.358974358974359,2.67741935483871
"1403",7,6,2.45514222391639,0.819861407986192,0.598269588585257,0.142857142857143,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2.66666666666667
"1404",17,27,1.83085608940492,0.765763173908239,0.443757284260148,0.0992647058823529,6,10,32,3,0,0,24,28,3,0,0,0,0,4,0.0803571428571429,16,0.205882352941176,2.96331158030559,2.26970954356846
"1405",7,8,2.39800360275913,0.765763173908239,0.796311640173813,0.19047619047619,0,3,2,0,0,0,0,1,0,0,0,0,0,5,0,4,0.178804166769689,0.387096774193548,2.33333333333333
"1406",12,17,1.77844657658769,0.983159557242309,0.721463686692511,0.128787878787879,3,13,6,3,1,0,6,1,2,0,0,0,0,8,0.219512195121951,4,0.248836141524095,1.90587712606214,3.18181818181818
"1407",15,18,1.82844657941282,0.819861407986192,1.08057384836485,0.0857142857142857,2,14,3,1,0,0,2,0,1,0,0,0,0,11,0.12,2,0.211092245171803,1.29032258064516,4.70760233918129
"1408",6,6,NA,1,1.09861228866811,0.2,1,3,0,1,0,0,0,0,1,0,0,0,0,5,0.375,0,0.166666666666667,0.416666666666667,2.11111111111111
"1409",5,5,3.04803825991038,0.765763173908239,0.950270539233235,0.25,0,2,1,0,0,0,0,0,0,0,0,0,0,4,0,2,0.162255624891827,0,1.90909090909091
"1410",3,2,2.92359338785195,0.819861407986192,0.636514168294813,0.333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1.33333333333333
